timestamp,culvert_id,station,rainfall_mm,capacity,status
2026-06-08 14:49:00,BTG.04,CSA BONTANG SIS,0.0,175.0,SAFE
2026-06-08 14:49:00,FLR.02,CSA BONTANG SIS,0.0,0.75,SAFE
2026-06-08 14:48:05,JKT.01,ITABAL9,0.0,25.36,SAFE
2026-06-08 14:48:05,JKT.02,ITABAL9,0.0,7.78,SAFE
2026-06-08 14:48:05,JKT.03,ITABAL9,0.0,4.16,SAFE
2026-06-08 14:48:05,JKT.04,ITABAL9,0.0,1.17,SAFE
2026-06-08 14:48:05,JKT.05,ITABAL9,0.0,5.68,SAFE
2026-06-08 14:48:05,JKT.06,ITABAL9,0.0,7.45,SAFE
2026-06-08 14:48:05,JKT.07,ITABAL9,0.0,11.55,SAFE
2026-06-08 14:48:05,JKT.08,ITABAL9,0.0,4.26,SAFE
2026-06-08 14:48:05,JMB.01,ITABAL8,5.11,3.07,OVER
2026-06-08 14:48:05,JMB.03,ITABAL8,5.11,1.02,OVER
2026-06-08 14:48:05,JMB.04,ITABAL9,0.0,0.77,SAFE
2026-06-08 14:49:00,KRC.02,VP SABANG TIMUR SIS,0.0,1.04,SAFE
2026-06-08 14:48:05,KRC.03,ITABAL8,5.11,1.31,OVER
2026-06-08 14:49:00,KRC.05,VP SABANG TIMUR SIS,0.0,1.93,SAFE
2026-06-08 14:49:00,KRC.07,VP SABANG TIMUR SIS,0.0,2.15,SAFE
2026-06-08 14:48:05,LHT.01,ITABAL8,5.11,5.84,SAFE
2026-06-08 14:48:05,LPG.01,ITABAL8,5.11,2.05,OVER
2026-06-08 14:48:05,LPG.02,ITABAL8,5.11,12.03,SAFE
2026-06-08 14:48:05,LPG.03,ITABAL8,5.11,6.96,SAFE
2026-06-08 14:48:05,LPG.06,ITABAL8,5.11,6.69,SAFE
2026-06-08 14:48:05,LPG.07,ITABAL8,5.11,12.92,SAFE
2026-06-08 14:48:05,MDN.01,ITABAL8,5.11,3.37,OVER
2026-06-08 14:48:05,MDN.02,ITABAL8,5.11,2.53,OVER
2026-06-08 14:48:05,MDN.03,ITABAL8,5.11,7.25,SAFE
2026-06-08 14:48:05,MDN.04,ITABAL8,5.11,1.95,OVER
2026-06-08 14:48:05,MIA.01,ITABAL9,0.0,1.22,SAFE
2026-06-08 14:48:05,MIA.02,ITABAL9,0.0,17.59,SAFE
2026-06-08 14:48:05,MIA.03,ITABAL9,0.0,4.28,SAFE
2026-06-08 14:48:00,MIA.04,PITSTOP AMBON SIS,0.0,2.31,SAFE
2026-06-08 14:48:05,MIA.05,ITABAL9,0.0,20.96,SAFE
2026-06-08 14:48:05,MIA.06,ITABAL9,0.0,1.16,SAFE
2026-06-08 14:49:00,MKS.01,CSA BONTANG SIS,0.0,0.72,SAFE
2026-06-08 14:48:00,MKS.02,PITSTOP AMBON SIS,0.0,1.06,SAFE
,MKS.03,ROM 13,0.0,8.2,SAFE
,MKS.04,ROM 13,0.0,3.08,SAFE
2026-06-08 14:49:00,MND.02,CSA BONTANG SIS,0.0,2.49,SAFE
2026-06-08 14:49:00,MRK.01,VP SABANG TIMUR SIS,0.0,1.65,SAFE
2026-06-08 14:48:00,MTM.01,PITSTOP AMBON SIS,0.0,1.64,SAFE
2026-06-08 14:48:00,MTP.01,PITSTOP AMBON SIS,0.0,1.01,SAFE
2026-06-08 14:49:00,MTR.01,VP SABANG TIMUR SIS,0.0,1.67,SAFE
2026-06-08 14:48:05,NIS.01,ITABAL8,5.11,0.57,OVER
2026-06-08 14:48:05,NIS.02,ITABAL8,5.11,0.86,OVER
2026-06-08 14:48:05,NIS.03,ITABAL8,5.11,1.03,OVER
2026-06-08 14:48:05,PDG.01,ITABAL9,0.0,0.52,SAFE
2026-06-08 14:48:05,PLB.01,ITABAL8,5.11,1.87,OVER
2026-06-08 14:48:05,PLB.02,ITABAL8,5.11,0.84,OVER
2026-06-08 14:48:05,PLB.03,ITABAL8,5.11,2.0,OVER
2026-06-08 14:48:05,PLB.04,ITABAL8,5.11,13.62,SAFE
2026-06-08 14:49:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-06-08 14:49:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-06-08 14:49:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
2026-06-08 14:49:00,SBG.02,VP SABANG TIMUR SIS,0.0,1.91,SAFE
2026-06-08 14:49:00,SBG.03,VP SABANG TIMUR SIS,0.0,5.65,SAFE
2026-06-08 14:49:00,SBG.04,VP SABANG TIMUR SIS,0.0,0.63,SAFE
2026-06-08 14:49:00,SBG.05,VP SABANG TIMUR SIS,0.0,21.21,SAFE
